category,turnIndex,signal,run,mean,std,n,sem
exploring_ai_consciousness,0,belonging_support,run_llama_1_seed_42,0.12000000000000002,0.04472135954999581,5,0.020000000000000004
exploring_ai_consciousness,0,emotional_support,run_llama_1_seed_42,0.22000000000000003,0.10954451150103325,5,0.04898979485566357
exploring_ai_consciousness,0,information_guidance,run_llama_1_seed_42,0.8,0.0,5,0.0
exploring_ai_consciousness,0,social_companionship,run_llama_1_seed_42,0.26,0.2073644135332772,5,0.09273618495495703
exploring_ai_consciousness,0,tangible_support,run_llama_1_seed_42,0.0,0.0,5,0.0
exploring_ai_consciousness,1,belonging_support,run_llama_1_seed_42,0.1,0.0,5,0.0
exploring_ai_consciousness,1,emotional_support,run_llama_1_seed_42,0.24000000000000005,0.08944271909999159,5,0.04
exploring_ai_consciousness,1,information_guidance,run_llama_1_seed_42,0.8,0.0,5,0.0
exploring_ai_consciousness,1,social_companionship,run_llama_1_seed_42,0.26,0.11401754250991378,5,0.050990195135927834
exploring_ai_consciousness,1,tangible_support,run_llama_1_seed_42,0.0,0.0,5,0.0
exploring_ai_consciousness,2,belonging_support,run_llama_1_seed_42,0.13999999999999999,0.08944271909999157,5,0.039999999999999994
exploring_ai_consciousness,2,emotional_support,run_llama_1_seed_42,0.22000000000000003,0.10954451150103323,5,0.048989794855663564
exploring_ai_consciousness,2,information_guidance,run_llama_1_seed_42,0.8,0.0,5,0.0
exploring_ai_consciousness,2,social_companionship,run_llama_1_seed_42,0.26,0.1341640786499874,5,0.06
exploring_ai_consciousness,2,tangible_support,run_llama_1_seed_42,0.0,0.0,5,0.0
exploring_ai_consciousness,3,belonging_support,run_llama_1_seed_42,0.1,0.0,5,0.0
exploring_ai_consciousness,3,emotional_support,run_llama_1_seed_42,0.24000000000000005,0.15165750888103102,5,0.06782329983125268
exploring_ai_consciousness,3,information_guidance,run_llama_1_seed_42,0.8,0.0,5,0.0
exploring_ai_consciousness,3,social_companionship,run_llama_1_seed_42,0.24000000000000005,0.08944271909999159,5,0.04
exploring_ai_consciousness,3,tangible_support,run_llama_1_seed_42,0.0,0.0,5,0.0
exploring_ai_consciousness,4,belonging_support,run_llama_1_seed_42,0.18,0.08366600265340755,5,0.03741657386773941
exploring_ai_consciousness,4,emotional_support,run_llama_1_seed_42,0.42000000000000004,0.22803508501982758,5,0.10198039027185568
exploring_ai_consciousness,4,information_guidance,run_llama_1_seed_42,0.8200000000000001,0.04472135954999578,5,0.019999999999999993
exploring_ai_consciousness,4,social_companionship,run_llama_1_seed_42,0.32,0.08366600265340757,5,0.03741657386773942
exploring_ai_consciousness,4,tangible_support,run_llama_1_seed_42,0.0,0.0,5,0.0
exploring_ai_consciousness,5,belonging_support,run_llama_1_seed_42,0.13999999999999999,0.08944271909999157,5,0.039999999999999994
exploring_ai_consciousness,5,emotional_support,run_llama_1_seed_42,0.28,0.10954451150103324,5,0.048989794855663564
exploring_ai_consciousness,5,information_guidance,run_llama_1_seed_42,0.8,0.0,5,0.0
exploring_ai_consciousness,5,social_companionship,run_llama_1_seed_42,0.2,0.12247448713915891,5,0.05477225575051661
exploring_ai_consciousness,5,tangible_support,run_llama_1_seed_42,0.0,0.0,5,0.0
exploring_ai_consciousness,6,belonging_support,run_llama_1_seed_42,0.1,0.0,5,0.0
exploring_ai_consciousness,6,emotional_support,run_llama_1_seed_42,0.24000000000000005,0.08944271909999162,5,0.04000000000000001
exploring_ai_consciousness,6,information_guidance,run_llama_1_seed_42,0.8,0.0,5,0.0
exploring_ai_consciousness,6,social_companionship,run_llama_1_seed_42,0.16,0.08944271909999157,5,0.039999999999999994
exploring_ai_consciousness,6,tangible_support,run_llama_1_seed_42,0.0,0.0,5,0.0
exploring_ai_consciousness,7,belonging_support,run_llama_1_seed_42,0.16,0.1341640786499874,5,0.06
exploring_ai_consciousness,7,emotional_support,run_llama_1_seed_42,0.24000000000000005,0.08944271909999162,5,0.04000000000000001
exploring_ai_consciousness,7,information_guidance,run_llama_1_seed_42,0.8,0.0,5,0.0
exploring_ai_consciousness,7,social_companionship,run_llama_1_seed_42,0.2,0.09999999999999999,5,0.04472135954999579
