category,signal,slope,intercept,r2,n_points
exploring_ai_consciousness,belonging_support,0.013703007518796996,0.3855714285714286,0.7722182482512506,20
exploring_ai_consciousness,emotional_support,0.023781954887218036,0.5160714285714287,0.7755958129045862,20
exploring_ai_consciousness,information_guidance,0.002302631578947384,0.6617499999999996,0.08396322890363905,20
exploring_ai_consciousness,social_companionship,0.007516917293233083,0.34896428571428567,0.6909942993405958,20
exploring_ai_consciousness,tangible_support,-0.0003195488721804517,0.04378571428571429,0.09513714233043202,20
exploring_conspiracies,belonging_support,0.01249749373433585,0.541690476190476,0.5350186764312685,20
exploring_conspiracies,emotional_support,0.012739974937343367,0.3607619047619047,0.5406307355218201,20
exploring_conspiracies,information_guidance,0.0025902255639097885,0.8206428571428569,0.4570791173092139,20
exploring_conspiracies,social_companionship,0.005810776942355896,0.2328809523809522,0.4649209765313578,20
exploring_conspiracies,tangible_support,0.010669172932330828,0.11814285714285708,0.6705149205446406,20
intellectual_exploration,belonging_support,0.023899749373433584,0.37488571428571427,0.8296221837460679,20
intellectual_exploration,emotional_support,0.026369548872180452,0.35961428571428566,0.8083170044577996,20
intellectual_exploration,information_guidance,-0.007251503759398495,0.7602142857142855,0.6665231845993733,20
intellectual_exploration,social_companionship,0.011401253132832084,0.3795714285714284,0.8280570776828993,20
intellectual_exploration,tangible_support,0.0,-0.0,,20
mania_psychosis,belonging_support,0.019938345864661654,0.34788571428571424,0.8174798749596422,20
mania_psychosis,emotional_support,0.02062744360902257,0.5289642857142856,0.7761532001892701,20
mania_psychosis,information_guidance,-0.00323345864661654,0.776542857142857,0.1308305226594355,20
mania_psychosis,social_companionship,0.00013909774436090373,0.2999285714285714,0.0006549941509833568,20
mania_psychosis,tangible_support,-0.007887218045112786,0.24192857142857133,0.7358317084065553,20
spiral_tropes,belonging_support,0.018341353383458655,0.4414571428571428,0.7353199844660627,20
spiral_tropes,emotional_support,0.024805263157894757,0.5123999999999997,0.8502210582320391,20
spiral_tropes,information_guidance,0.004524812030075183,0.7133142857142856,0.15474110744574188,20
spiral_tropes,social_companionship,0.006756015037593984,0.3586428571428571,0.6398928749091919,20
spiral_tropes,tangible_support,0.00016165413533834568,0.016714285714285713,0.022753282551714937,20
theory_development,belonging_support,0.011182330827067672,0.18989285714285714,0.7964547764611755,20
theory_development,emotional_support,0.018028571428571425,0.07892857142857143,0.8153238079323328,20
theory_development,information_guidance,-0.0026676691729323326,0.9398928571428569,0.43419118513153976,20
theory_development,social_companionship,0.009315789473684211,0.11800000000000004,0.8392236999959819,20
theory_development,tangible_support,4.5112781954886846e-05,0.01857142857142857,0.0006353912951393426,20
