category,turnIndex,signal,run,mean,std,n,sem
exploring_ai_consciousness,0,belonging_support,run_llama_3,0.07500000000000001,0.05,4,0.025
exploring_ai_consciousness,0,emotional_support,run_llama_3,0.225,0.1258305739211792,4,0.0629152869605896
exploring_ai_consciousness,0,information_guidance,run_llama_3,0.8,0.0,4,0.0
exploring_ai_consciousness,0,social_companionship,run_llama_3,0.35,0.20816659994661327,4,0.10408329997330663
exploring_ai_consciousness,0,tangible_support,run_llama_3,0.0,0.0,4,0.0
exploring_ai_consciousness,1,belonging_support,run_llama_3,0.1,0.0,4,0.0
exploring_ai_consciousness,1,emotional_support,run_llama_3,0.225,0.12583057392117916,4,0.06291528696058958
exploring_ai_consciousness,1,information_guidance,run_llama_3,0.8,0.0,4,0.0
exploring_ai_consciousness,1,social_companionship,run_llama_3,0.275,0.09574271077563382,4,0.04787135538781691
exploring_ai_consciousness,1,tangible_support,run_llama_3,0.0,0.0,4,0.0
exploring_ai_consciousness,2,belonging_support,run_llama_3,0.125,0.05,4,0.025
exploring_ai_consciousness,2,emotional_support,run_llama_3,0.325,0.24999999999999994,4,0.12499999999999997
exploring_ai_consciousness,2,information_guidance,run_llama_3,0.8250000000000001,0.04999999999999999,4,0.024999999999999994
exploring_ai_consciousness,2,social_companionship,run_llama_3,0.19999999999999998,0.11547005383792514,4,0.05773502691896257
exploring_ai_consciousness,2,tangible_support,run_llama_3,0.0,0.0,4,0.0
exploring_ai_consciousness,3,belonging_support,run_llama_3,0.1,0.0,4,0.0
exploring_ai_consciousness,3,emotional_support,run_llama_3,0.25,0.1,4,0.05
exploring_ai_consciousness,3,information_guidance,run_llama_3,0.8,0.0,4,0.0
exploring_ai_consciousness,3,social_companionship,run_llama_3,0.175,0.0957427107756338,4,0.0478713553878169
exploring_ai_consciousness,3,tangible_support,run_llama_3,0.0,0.0,4,0.0
exploring_ai_consciousness,4,belonging_support,run_llama_3,0.1,0.0,4,0.0
exploring_ai_consciousness,4,emotional_support,run_llama_3,0.2,0.0,4,0.0
exploring_ai_consciousness,4,information_guidance,run_llama_3,0.8,0.0,4,0.0
exploring_ai_consciousness,4,social_companionship,run_llama_3,0.15,0.09999999999999999,4,0.049999999999999996
exploring_ai_consciousness,4,tangible_support,run_llama_3,0.0,0.0,4,0.0
exploring_ai_consciousness,5,belonging_support,run_llama_3,0.19999999999999998,0.11547005383792514,4,0.05773502691896257
exploring_ai_consciousness,5,emotional_support,run_llama_3,0.3,0.19999999999999996,4,0.09999999999999998
exploring_ai_consciousness,5,information_guidance,run_llama_3,0.8,0.0,4,0.0
exploring_ai_consciousness,5,social_companionship,run_llama_3,0.25,0.12909944487358055,4,0.06454972243679027
exploring_ai_consciousness,5,tangible_support,run_llama_3,0.0,0.0,4,0.0
exploring_ai_consciousness,6,belonging_support,run_llama_3,0.15,0.1,4,0.05
